Date,Year,City,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI Level
6/6/2024,2024,Ahmedabad,50.38,344.71,27.73,115.49,90.82,15.94,3.65,66.36,146.58,4.72,3.58,0.55,365,Very Poor
6/6/2024,2024,Pune,280.63,491.52,59.21,144.9,23.58,21.63,2.24,10.42,150.86,6.12,9.25,3.58,491.52,Severe
6/6/2024,2024,Jaipur,333.28,334.26,32.81,133.55,186.07,57.87,3.63,22.79,88.13,6.74,42.47,4.48,363,Very Poor
6/6/2024,2024,Lucknow,143.12,489.89,145.99,125.79,115.44,94.69,2.54,43.23,77.31,5.56,39.3,3.05,489.89,Severe
6/7/2024,2024,Delhi,27.09,463.39,90.87,199.1,188.79,34.15,3.94,127.77,151.67,8.38,20.19,3.41,463.39,Severe
6/7/2024,2024,Mumbai,380.62,279.01,91.3,25.18,183.97,3.39,1.63,130.02,59.5,1.47,9.93,2.5,380.62,Very Poor
6/7/2024,2024,Chennai,360.36,356.95,22.51,125.42,44.37,4.31,3.53,67.93,166.65,1.73,23.53,0.11,360.36,Very Poor
6/7/2024,2024,Kolkata,397.65,459.95,32.86,17.02,101.88,3.63,3.34,125.82,148.58,4.96,44.47,1,459.95,Severe
6/7/2024,2024,Bengaluru,356.69,361.75,35.4,181.23,31.76,2.62,1.92,127.08,95,4.65,47.14,2.74,361.75,Very Poor
6/7/2024,2024,Hyderabad,246.96,67.07,39.06,51.59,213.44,65.31,3.47,142.66,60.51,9.24,37.6,4.17,347,Very Poor
6/7/2024,2024,Ahmedabad,135.47,42.96,73.16,187.65,199.39,49.79,4,15.82,67.34,6.53,46.28,0.34,400,Very Poor
6/7/2024,2024,Pune,22.69,285.6,21.29,104.14,100.36,54.75,4.57,45.15,75.67,0.1,21.33,2.55,457,Severe
6/7/2024,2024,Jaipur,320.67,199.36,41.2,111.23,43.75,36.76,3.7,27.38,18.95,7.8,27.02,1.38,370,Very Poor
6/7/2024,2024,Lucknow,237.85,492.58,44.59,121.87,180.59,64.04,3.98,110.04,119.85,1.69,12.02,3.29,492.58,Severe
6/8/2024,2024,Delhi,334.76,80.9,106.38,16.72,238.41,41.35,4.46,20.5,40.58,5.17,47.13,4.99,446,Severe
6/8/2024,2024,Mumbai,80.58,394.89,11.75,134.65,224.08,69,4.42,125.12,146.11,8.98,42.31,1.17,442,Severe
6/8/2024,2024,Chennai,264.79,326.22,57.02,85.62,210.71,52.15,3.48,89.73,65.39,1.75,9.82,1.96,348,Very Poor
6/8/2024,2024,Kolkata,280.16,266.53,39.39,30.33,166.5,75.73,3.14,62.43,162.12,3.33,38.61,3.29,314,Very Poor
6/8/2024,2024,Bengaluru,360.63,390.09,35.14,134.09,128.91,65.64,0.77,126.17,71.7,1.49,16.91,0.55,390.09,Very Poor
6/8/2024,2024,Hyderabad,227.47,460.77,24.15,133.37,86.09,85.55,2.49,64.62,21.45,0.84,0.7,0.88,460.77,Severe
6/8/2024,2024,Ahmedabad,186.96,362.49,149.4,40.5,27.04,92.83,4.37,60.05,41.71,0.56,18.74,1.39,437,Severe
6/8/2024,2024,Pune,325.1,323.94,18,107.89,81.89,24.95,4.97,11.55,93.83,8.44,2.96,2.3,497,Severe
6/8/2024,2024,Jaipur,74.3,429.26,33.54,89.33,89.23,61,3.36,94.82,12.63,5.75,40.76,2.71,429.26,Severe
6/8/2024,2024,Lucknow,395.39,206.19,137.11,42.32,222.15,57.04,1.34,128.29,108.82,0.53,46.19,4.24,395.39,Very Poor
6/9/2024,2024,Delhi,348.59,467.36,49.38,27.32,40.14,75.23,4.31,54.07,168.42,0.97,36.02,0.59,467.36,Severe
6/9/2024,2024,Mumbai,11.14,269.25,20.37,109.52,184.04,29.59,1.29,144.56,20.04,2.6,46.66,0.47,269.25,Poor
6/9/2024,2024,Chennai,220.18,378.03,121.88,101.21,150.53,18.99,3.44,7.09,38.7,8.32,24.84,0.52,378.03,Very Poor
6/9/2024,2024,Kolkata,338.73,81.68,19.49,192.38,37.75,21.91,2.7,98.66,160.58,2.45,46.37,3.79,338.73,Very Poor
6/9/2024,2024,Bengaluru,80.82,495.43,32.22,190.74,154.89,18.12,1.94,78.84,121.24,6.78,23.28,3.76,495.43,Severe
6/9/2024,2024,Hyderabad,45.55,431.06,66.49,139.33,96.97,92.37,0.18,25.65,22.25,9.89,25.46,3.63,431.06,Severe
6/9/2024,2024,Ahmedabad,117.73,192.12,8.09,130.65,59.41,51.38,0.95,69.94,125.73,3.45,12.43,1.98,192.12,Moderate
6/9/2024,2024,Pune,231.68,69.25,103.42,109.86,106.7,16.21,3.23,81.94,166.87,9.02,11.58,0.74,323,Very Poor
6/9/2024,2024,Jaipur,257.68,421.28,128.54,170.65,71.62,27.34,4.5,43.75,88.24,9.05,34.97,4.44,450,Severe
6/9/2024,2024,Lucknow,356.14,431.33,131.31,64.55,66.91,33.84,0.68,41.09,112.6,7.89,12.71,3.08,431.33,Severe
6/10/2024,2024,Delhi,127.36,248.21,75.04,123.61,125.36,67.07,0.62,40.68,55.24,8.59,46.83,5,248.21,Poor
6/10/2024,2024,Mumbai,158.39,96.94,89.07,92.53,69.48,47.37,2.69,86,167.01,2.1,37.75,4.7,269,Poor
6/10/2024,2024,Chennai,269.53,179.72,37.96,43.33,115.63,36.65,3.36,104.1,74.05,7.72,12.91,2.95,336,Very Poor
6/10/2024,2024,Kolkata,107.11,209.18,138.51,32.26,43.38,81.71,2.14,124.3,135.5,8.33,20.27,2.46,214,Poor
6/10/2024,2024,Bengaluru,53.52,373.05,98.29,160.09,224.17,85.3,4.37,61.41,6.89,6.29,33.93,3.6,437,Severe
6/10/2024,2024,Hyderabad,363.65,265.7,110.86,21.52,44.68,59,4.85,36.66,93.77,3.64,18.22,4.48,485,Severe
6/10/2024,2024,Ahmedabad,369.7,380.13,81.84,118.63,233.15,16.39,4.06,123.64,123.41,2.7,18.74,0.79,406,Severe
6/10/2024,2024,Pune,67.46,42.33,31.51,78.12,20.95,6.68,3.7,39.25,101.36,2.05,35.61,2.7,370,Very Poor
6/10/2024,2024,Jaipur,64.17,403.39,7.03,89.3,53.98,83.45,2.62,62.9,87,0.63,3.83,1.61,403.39,Severe
6/10/2024,2024,Lucknow,39.07,230.49,17.33,97.13,14.9,41.42,0.78,123.48,147.18,9.11,32.57,3.38,230.49,Poor
6/11/2024,2024,Delhi,387.81,134.94,122.19,80.04,212.62,57.11,4.63,9.49,81.5,6.48,34.48,0.62,463,Severe
6/11/2024,2024,Mumbai,227.11,496.66,36.63,98.8,91.23,94.49,0.85,99.23,68.74,4.33,43.95,3.44,496.66,Severe
6/11/2024,2024,Chennai,81.71,366.07,10.63,162.31,136.19,65.56,3.69,64.92,45.69,6.05,32.46,3.54,369,Very Poor
6/11/2024,2024,Kolkata,21.28,261.26,122.27,169.65,23.52,99.93,4.76,59.16,158.26,4.67,40.07,2.51,476,Severe
6/11/2024,2024,Bengaluru,112.13,45.78,44.06,20.61,36.66,8,4.45,99.19,171.99,1.04,30.89,1.66,445,Severe
6/11/2024,2024,Hyderabad,273.26,31.74,114.71,128.03,209.67,50.93,2.32,36.11,125.8,0.87,46.31,1.56,273.26,Poor
6/11/2024,2024,Ahmedabad,191.78,472.77,62.51,151.08,22.22,48.34,1.08,24.15,22.64,3.2,10.93,2.69,472.77,Severe
6/11/2024,2024,Pune,298.85,90.66,122.49,153.26,128.72,33.76,4.73,119.69,145.18,5.81,3.14,4.79,473,Severe
6/11/2024,2024,Jaipur,190.54,108.55,34.16,152.9,187.12,29.28,3.56,32.23,61.84,4.63,5.33,2.94,356,Very Poor
6/11/2024,2024,Lucknow,174.75,339.05,29.37,152.67,204.77,59.71,0.45,17.69,164.4,6.01,28.85,3.84,339.05,Very Poor
6/12/2024,2024,Delhi,226.65,119.76,117.98,134.04,102.38,63.69,0.15,64.37,168.98,2.44,13.93,0.17,226.65,Poor
6/12/2024,2024,Mumbai,311.97,369.32,101.93,73.9,207.19,22.93,4.21,50.24,83.58,4.83,33.85,3.93,421,Severe
6/12/2024,2024,Chennai,87.27,217.49,111.87,163.43,160.2,3.73,4.51,92.1,179.29,1.42,33.35,0.76,451,Severe
6/12/2024,2024,Kolkata,94.91,459.3,139.73,151.91,29.04,52.45,0.67,14.35,170.66,2.58,43.67,2.66,459.3,Severe
6/12/2024,2024,Bengaluru,207.76,493.73,70.1,37.39,197.99,50.33,1.55,26.39,58,0.6,30.83,1.02,493.73,Severe
6/12/2024,2024,Hyderabad,341.49,82.79,12.3,151.55,199.8,45.66,1.3,23.55,42.47,1.69,45.31,1.19,341.49,Very Poor
6/12/2024,2024,Ahmedabad,374.46,229.89,86.27,91.92,52.86,62.4,2.32,41.17,46.8,0.81,19.23,3,374.46,Very Poor
6/12/2024,2024,Pune,335.49,44.97,149.03,86.52,228.16,36.02,1.73,6.55,108.28,0.25,4.25,2.12,335.49,Very Poor
6/12/2024,2024,Jaipur,196.37,87.46,123.21,169.64,223.45,29.61,1.14,110.81,9.56,0.62,34.71,3.07,196.37,Moderate
6/12/2024,2024,Lucknow,306.98,129.31,81.53,77.7,55.92,88.83,3.15,45.53,76.92,5.93,28.38,4.76,315,Very Poor
6/13/2024,2024,Delhi,70.18,499.05,134.52,121.96,12.68,89.59,3.76,22.95,5.28,7.55,30.53,1.32,499.05,Severe
6/13/2024,2024,Mumbai,309.32,49.44,137.86,98.09,107.69,9.84,3.82,131.9,94.03,1.26,48.68,2.87,382,Very Poor
6/13/2024,2024,Chennai,286.41,304.35,103.72,83.76,95.93,95.32,0.11,75.01,74.39,1.83,46.55,0.68,304.35,Very Poor
6/13/2024,2024,Kolkata,55.87,252.99,98.42,162.5,46.85,24.5,2.88,74.31,111.18,2.31,11.75,1.18,288,Poor
6/13/2024,2024,Bengaluru,178.99,480.54,132.4,89.42,228.82,42.01,0.31,72.38,128,0.44,24.87,1.36,480.54,Severe
6/13/2024,2024,Hyderabad,195.37,401.59,102.46,16.2,234.08,77.91,1.83,106.82,145.01,0.47,22.36,3.76,401.59,Severe
6/13/2024,2024,Ahmedabad,369.27,297.03,76.31,173.27,145.53,10.55,1.81,8.72,142.42,5.69,2.88,2.29,369.27,Very Poor
6/13/2024,2024,Pune,154.36,478.96,41.72,139.09,237.26,38.72,1.59,54.9,36.47,3.79,26.48,4.97,478.96,Severe
6/13/2024,2024,Jaipur,393.83,324.1,113.73,33.67,24.65,47.32,2.97,111.25,42.34,0.62,31.76,0.77,393.83,Very Poor
6/13/2024,2024,Lucknow,152.98,269.5,104.34,14.11,63.06,51.91,1.25,54.96,93.39,3.52,14.22,0.25,269.5,Poor
6/14/2024,2024,Delhi,20.42,330.18,96.85,76.82,53.94,51.56,0.9,102.35,33.12,2.92,18.6,1.7,330.18,Very Poor
6/14/2024,2024,Mumbai,69.54,267.11,24.16,12.42,14.89,22.22,3.91,99.11,170.82,6.37,0.76,2.47,391,Very Poor
6/14/2024,2024,Chennai,309,116.39,119.25,182.57,88.04,50.31,1.19,115.55,20.22,5.92,10.85,0.57,309,Very Poor
6/14/2024,2024,Kolkata,308.54,449.06,144.99,37.41,199.46,27.25,0.38,76.24,95.16,0.65,1.77,0.39,449.06,Severe
6/14/2024,2024,Bengaluru,269.51,210.68,13.14,109.68,230.07,58.44,4.37,106.39,17.8,3.64,22.4,3.6,437,Severe
6/14/2024,2024,Hyderabad,356.68,457.09,78.14,154.84,187.03,88.65,2.08,90.11,26.48,9.74,49.22,1.99,457.09,Severe
6/14/2024,2024,Ahmedabad,318.16,341.52,126.22,25.06,166.34,56.34,1.83,52.17,108.12,5.01,38.43,1.21,341.52,Very Poor
6/14/2024,2024,Pune,177.26,152.68,102.41,80.13,206.83,9.14,2.19,147.17,145.51,9.23,20.83,1.15,219,Poor
6/14/2024,2024,Jaipur,34.71,285.79,12.53,188.15,169.64,62.79,2.73,116.49,36.13,4.66,3.39,4.96,285.79,Poor
6/14/2024,2024,Lucknow,337.17,382.74,138.04,100.71,149.73,81.72,0.99,80.32,106.96,2.05,33.58,1.36,382.74,Very Poor
6/15/2024,2024,Delhi,318.87,67.77,15.42,189.92,235.57,71.89,1.32,63.7,63.39,5.47,24.51,4.35,318.87,Very Poor
6/15/2024,2024,Mumbai,20.76,479.13,28.36,54.88,72.27,54.93,3.33,23.42,16.83,5.19,34.74,4.16,479.13,Severe
6/15/2024,2024,Chennai,259.89,320.6,61.15,156.37,82.06,44.63,4.93,133.86,45.34,0.87,0.66,1.88,493,Severe
6/15/2024,2024,Kolkata,101.71,28.49,80.28,61.21,126,73.78,0.69,42.64,116.08,1.88,48.23,4,101.71,Moderate
6/15/2024,2024,Bengaluru,285.27,458.35,139.33,85.84,195.93,64.03,0.79,37.78,132.84,9.6,16.81,2.65,458.35,Severe
6/15/2024,2024,Hyderabad,19.8,73.8,72.57,52.97,97.15,79.18,2.52,55.34,80.73,0.24,48.89,4.11,252,Poor
6/15/2024,2024,Ahmedabad,68.76,236.56,68.72,154.62,85.5,18.06,0.14,32.25,34.11,9.39,28.73,4.71,236.56,Poor
6/15/2024,2024,Pune,121.94,181.84,87.33,44.91,203.9,88.42,4.32,130.83,69.52,3.87,31.85,3.75,432,Severe
6/15/2024,2024,Jaipur,280.35,272.09,22.25,187.03,249.94,92.31,4.13,109.06,139.66,0.37,26.4,1.34,413,Severe
6/15/2024,2024,Lucknow,321.11,65.34,114.95,122.97,249.12,18.39,4.05,117.41,14.75,3.16,43.08,2.75,405,Severe
6/16/2024,2024,Delhi,242.46,197.93,140.66,105.48,157.15,26.99,3.5,72.27,64.85,6.67,23.6,4.72,350,Very Poor
6/16/2024,2024,Mumbai,292.67,56.66,5.31,124.96,35.76,87.06,2.76,50.07,5.85,3.64,1.88,3.09,292.67,Poor
6/16/2024,2024,Chennai,99.05,138.55,58.72,32.8,102.13,89.71,3.16,48.06,74.39,4.33,40.57,4.04,316,Very Poor
6/16/2024,2024,Kolkata,51.07,271.33,127.42,188.9,141.98,97.87,0.2,32.24,86.37,8.56,1.24,2.22,271.33,Poor
6/16/2024,2024,Bengaluru,163.02,467.59,51.11,178.58,219.35,99.76,3.24,64.39,143.64,2.76,27.13,3.66,467.59,Severe
6/16/2024,2024,Hyderabad,75.08,338.71,87.3,184.57,127.58,16.66,1.31,148.77,140.45,1.83,10.22,3.19,338.71,Very Poor
6/16/2024,2024,Ahmedabad,316.17,333.17,89.13,73.69,58.53,76.53,4.79,54.91,44.8,3.81,7.26,1.03,479,Severe
6/16/2024,2024,Pune,256.75,355.09,123.88,70.75,181.3,34.26,4.4,43.33,46.52,5.41,30.54,4.15,440,Severe
6/16/2024,2024,Jaipur,265.62,474.73,100.18,164.17,29.62,96.76,1.06,80.51,8.49,2.1,35.38,1.8,474.73,Severe
6/16/2024,2024,Lucknow,395.29,374.34,112.95,97.68,77.87,53.71,2.77,31.96,39.55,4.55,30.21,3.57,395.29,Very Poor
6/17/2024,2024,Delhi,56.45,153.78,134.17,41.37,44.94,69.94,3.42,21.46,117.61,3.2,22.67,4.14,342,Very Poor
6/17/2024,2024,Mumbai,90.4,396.28,69.4,71.26,202.16,6.15,3.34,65.24,149,5.29,3.96,1.18,396.28,Very Poor
6/17/2024,2024,Chennai,161.16,495.68,48.5,169.43,159.46,77.13,0.73,6.36,146.32,1.44,42.3,2.56,495.68,Severe
6/17/2024,2024,Kolkata,375.59,113.77,134.28,186.2,65.07,84.68,1.64,147.31,54.58,2.15,15.61,3.75,375.59,Very Poor
6/17/2024,2024,Bengaluru,202.03,209.56,26.28,135.82,177.69,43.47,4.34,125.29,145.51,4.39,16.34,2.07,434,Severe
6/17/2024,2024,Hyderabad,260.98,363.44,29.83,87.51,119.48,45.85,4,5.61,174.67,3.86,7.92,2.5,400,Very Poor
6/17/2024,2024,Ahmedabad,148.81,466.38,98.56,197.86,85.23,50.07,2.69,39.14,41.33,0.94,41.6,2.79,466.38,Severe
6/17/2024,2024,Pune,263.1,343.39,146.66,153.4,200.49,5.66,2.76,107.48,116.18,6.6,40.05,2.47,343.39,Very Poor
6/17/2024,2024,Jaipur,168.75,498.46,115.28,162.41,140.29,18.27,1.36,114.98,27.19,3.19,26.68,0.39,498.46,Severe
6/17/2024,2024,Lucknow,46.59,489.38,25.07,86.87,34.5,39.32,0.75,45.82,149.06,1.74,47.24,0.12,489.38,Severe
6/18/2024,2024,Delhi,51,448.49,53.6,76.74,165.26,71.18,2.75,92.32,21.59,0.69,34.38,3.06,448.49,Severe
6/18/2024,2024,Mumbai,96.34,360.32,125.45,69.52,222.89,50.02,0.29,101.36,105.17,3.05,21.19,3.76,360.32,Very Poor
6/18/2024,2024,Chennai,125.24,270.2,17.99,148.92,206.57,31.44,4.1,116.89,95.28,1.52,24.69,0.69,410,Severe
6/18/2024,2024,Kolkata,182.97,226.34,73.04,60.3,114.96,88.63,0.49,129.41,104.76,9.34,15.2,3.01,226.34,Poor
6/18/2024,2024,Bengaluru,150.52,41.83,104.44,56.31,70.42,36.86,3.49,149.86,35.52,8.79,4.95,1.41,349,Very Poor
6/18/2024,2024,Hyderabad,370.54,91.86,84.03,20.87,54.65,64.3,3.12,147.86,144.2,0.36,49.26,1.01,370.54,Very Poor
6/18/2024,2024,Ahmedabad,127.85,369.72,114.77,21.39,155.8,98,2.92,56.35,46.87,8.78,48.97,0.65,369.72,Very Poor
6/18/2024,2024,Pune,187.9,294.69,137.37,186.66,249.36,11.82,2.51,11.16,98.22,4.92,37.83,0.08,294.69,Poor
6/18/2024,2024,Jaipur,175.27,332.82,50.9,165.21,75.86,72.83,1.01,102.75,94.86,3.04,43.04,2.9,332.82,Very Poor
6/18/2024,2024,Lucknow,294.79,304.86,125.73,42.76,100.45,12.42,1.85,79.85,120.48,0.44,14.51,0.1,304.86,Very Poor
6/19/2024,2024,Delhi,371.05,406.7,119.61,144.93,201.59,86.93,1.74,16.87,131.48,4.11,5.82,0.8,406.7,Severe
6/19/2024,2024,Mumbai,161.24,225.22,148.53,50.19,192.78,89.78,1.9,128.1,67.23,5.67,32.4,0.35,225.22,Poor
6/19/2024,2024,Chennai,32.14,275.75,140.19,181.24,108.33,36.39,4.63,6.15,58.71,2.62,47.99,3.2,463,Severe
6/19/2024,2024,Kolkata,228.08,450.39,116.22,46.52,144,44.1,4.57,61.1,94.69,7.27,30.26,3.74,457,Severe
6/19/2024,2024,Bengaluru,105.05,289.5,72.66,104.51,156.7,64.81,4.94,105.57,102.28,7.77,28.47,3.76,494,Severe
6/19/2024,2024,Hyderabad,293.19,274.75,6.4,46.43,232.79,95.51,4.85,110.48,140.61,5.22,26.9,0.91,485,Severe
6/19/2024,2024,Ahmedabad,27.41,429.6,64.2,148.59,75.02,43.92,3.05,28.12,71.67,1.39,42.4,4.78,429.6,Severe
6/19/2024,2024,Pune,41.45,213.09,109.57,183.16,67.3,58.94,4.92,67.17,27.86,5.86,43.48,2.54,492,Severe
6/19/2024,2024,Jaipur,152.12,233.68,14.67,58.71,28.36,17.53,1.15,20.61,156.05,8.27,14.72,2.24,233.68,Poor
6/19/2024,2024,Lucknow,165.79,187.5,22.43,172.56,63.2,82.91,4.29,139.6,22.67,2.42,5.51,4.72,429,Severe
6/20/2024,2024,Delhi,58.95,208.76,96.41,179.52,200.35,72.6,3,56.36,41.57,3.1,13.46,4.95,300,Poor
6/20/2024,2024,Mumbai,288.46,467.52,149,149.23,85.13,55.27,3.12,71.05,132.9,4.3,7.43,0.91,467.52,Severe
6/20/2024,2024,Chennai,370.94,415.09,24.24,174.98,237.87,2.46,3.36,102.45,147.93,8.7,10.16,0.29,415.09,Severe
6/20/2024,2024,Kolkata,26.91,180.13,40.6,12.59,108.08,51.72,4.2,84.72,46,4.38,40.89,1.11,420,Severe
6/20/2024,2024,Bengaluru,370.41,404.57,126.61,186.11,222.25,46.6,2.99,17.9,47.03,9.06,2.57,2.91,404.57,Severe
6/20/2024,2024,Hyderabad,176.53,21.92,64.53,158.96,172.01,80,0.36,35.66,129.42,0.92,18.68,1.35,176.53,Moderate
6/20/2024,2024,Ahmedabad,119.3,422.31,115.59,45.48,228.36,19.77,3.83,59.73,50.21,3.38,37.04,4.8,422.31,Severe
6/20/2024,2024,Pune,372.45,202.97,75.91,193.31,132.36,9.44,4.91,111.95,7.2,6.53,24.91,0.73,491,Severe
6/20/2024,2024,Jaipur,90.51,163.04,37.71,130.51,168.51,14.51,2.44,100.65,121.66,7.3,40.04,4.94,244,Poor
6/20/2024,2024,Lucknow,218.48,245.64,74.47,74.4,31.66,66.09,3.45,21.1,112.63,7.42,41.5,1.68,345,Very Poor
6/21/2024,2024,Delhi,140.5,199.57,92.54,107.73,199.6,59.31,0.75,89.53,31.86,6.61,36.31,4.02,199.57,Moderate
6/21/2024,2024,Mumbai,245.6,475.99,38.93,46.58,217.73,60.61,0.48,146.03,69.43,0.45,46.83,2.68,475.99,Severe
6/21/2024,2024,Chennai,69.26,467.41,135.74,132.51,242.17,32.38,1.94,96.89,65.53,2.24,21.74,2.21,467.41,Severe
6/21/2024,2024,Kolkata,115.91,168.88,102.55,70.23,163.99,65.34,2.27,79.88,136.14,4.36,11.63,2.84,227,Poor
6/21/2024,2024,Bengaluru,218.62,243.98,96.45,165.06,113.26,88.78,3.56,62.22,76.07,1.07,0.64,0.22,356,Very Poor
6/21/2024,2024,Hyderabad,66.01,63.09,68.18,65.6,148.25,49.54,0.51,82,132.57,0.7,42.88,0.1,82,Satisfactory
6/21/2024,2024,Ahmedabad,259.9,166.68,96.62,54.87,191.57,86.38,1.21,72.72,143.36,6.48,21.13,0.16,259.9,Poor
6/21/2024,2024,Pune,25.03,382.26,63.75,31.51,13.84,54.71,2.78,24.28,66.52,2.67,8.94,4.29,382.26,Very Poor
6/21/2024,2024,Jaipur,107.62,231.36,143.55,75.48,240.68,2.82,4.57,10.9,11.78,7.69,0.89,3.33,457,Severe
6/21/2024,2024,Lucknow,134.87,441.9,116.37,109.57,203.51,15.48,4.59,132.04,37.31,9.4,8.2,0.69,459,Severe
6/22/2024,2024,Delhi,43.95,177.73,132.68,148.6,179.06,79.81,0.73,26.31,12.01,5.72,31.52,4.52,177.73,Moderate
6/22/2024,2024,Mumbai,70.39,230.48,65.45,88.46,185.07,64.88,1.09,38.19,108.03,0.82,18.49,4.24,230.48,Poor
6/22/2024,2024,Chennai,286.39,253.67,7.72,79.33,44.18,4.72,1.14,54.41,25.54,6.61,22.53,4.73,286.39,Poor
6/22/2024,2024,Kolkata,118.39,171.52,124.69,99.77,44.72,54.45,2.86,65.95,130.31,5.41,21.08,0.8,286,Poor
6/22/2024,2024,Bengaluru,327.05,447.74,7.56,33.11,102.79,91.43,2.08,51.03,33.04,6.06,28.39,4.58,447.74,Severe
6/22/2024,2024,Hyderabad,355.83,85.35,135.92,105.97,191.92,84.01,1.43,130.38,152.16,3.75,34.65,3.86,355.83,Very Poor
6/22/2024,2024,Ahmedabad,96.77,176.04,31.81,36.68,77.81,31.35,4.39,38.15,99.75,3.4,5.05,2.94,439,Severe
6/22/2024,2024,Pune,368.49,269.61,59.01,189.87,60.02,77.98,2.7,75.28,176.44,7.17,15.38,3.86,368.49,Very Poor
6/22/2024,2024,Jaipur,136.99,388.52,71.62,67.36,192.63,37.95,2.79,147.75,21.19,3.58,16.54,1.07,388.52,Very Poor
6/22/2024,2024,Lucknow,184.91,438.78,133.39,16.1,58.19,48.25,4.01,142.28,156.12,5.74,9.86,2.77,438.78,Severe
6/23/2024,2024,Delhi,78.46,417.91,77.47,93.32,180.75,82.04,2.86,14.73,104.51,7.07,24.96,3.35,417.91,Severe
6/23/2024,2024,Mumbai,85.55,145.68,126.5,170.93,121.41,9.8,2.73,53.33,118.98,3.93,31.35,3.51,273,Poor
6/23/2024,2024,Chennai,359.06,170.98,38.62,69.28,37.85,89.87,0.8,10.64,173.44,8.91,14.26,0.47,359.06,Very Poor
6/23/2024,2024,Kolkata,128.76,169.1,95.61,169.95,239.61,14.21,4.08,19.96,115.11,9.23,32.17,2.61,408,Severe
6/23/2024,2024,Bengaluru,230.62,388.12,54.95,36.25,203.4,86.14,0.12,7.16,127.85,4.9,6.27,4.27,388.12,Very Poor
6/23/2024,2024,Hyderabad,336.33,69.69,102.92,192.63,218.12,67.22,3.05,122.14,48.03,7.53,17.35,0.77,336.33,Very Poor
6/23/2024,2024,Ahmedabad,398.5,215.17,106.8,38.34,107.15,67.92,1.69,102.03,9.44,5.95,1.33,4.97,398.5,Very Poor
6/23/2024,2024,Pune,260.67,185.73,14.7,126.53,85.6,43.31,4.56,8.73,125.1,3.96,10.17,2.79,456,Severe
6/23/2024,2024,Jaipur,373.58,28.97,108.96,53.62,220.11,96.8,3.13,137.38,43.4,0.92,47.14,3.07,373.58,Very Poor
6/23/2024,2024,Lucknow,388.65,303.29,109.93,176.56,235.47,5.77,3.67,13.19,17.8,1.3,5.65,3.76,388.65,Very Poor
6/24/2024,2024,Delhi,117.14,42.16,61.23,121.27,59.44,80.88,2.06,13.03,57.83,4.89,10.6,0.55,206,Poor
6/24/2024,2024,Mumbai,165.39,88.04,90.2,61.7,138.25,95.2,4.46,121.95,53.28,5.79,34.01,1.87,446,Severe
6/24/2024,2024,Chennai,104.64,322.29,29.31,90.41,75.32,8.24,1.43,44.18,21.3,3.51,16.25,4.89,322.29,Very Poor
6/24/2024,2024,Kolkata,260,288.01,148.15,177.24,21.49,22.1,2.01,123.28,84.02,2.56,24.62,1.87,288.01,Poor
6/24/2024,2024,Bengaluru,18.31,377.71,28.31,147.71,164.15,67.09,0.85,32.4,137.4,8.42,41.51,0.06,377.71,Very Poor
6/24/2024,2024,Hyderabad,185.39,429.38,45.52,71.34,135.5,52.03,0.75,134.3,155.83,9.03,30.11,2.7,429.38,Severe
6/24/2024,2024,Ahmedabad,321.27,147.17,109.47,47.16,193.89,93.9,1.24,14.2,43.66,7.31,28.15,0.4,321.27,Very Poor
6/24/2024,2024,Pune,152.05,497.96,49.73,184.24,245.18,3.01,2.66,42.28,117.57,3.81,5.01,4.76,497.96,Severe
6/24/2024,2024,Jaipur,28.62,474.41,36.36,135.05,30.79,79.64,1.22,19.33,155.24,7.15,40.02,3.89,474.41,Severe
6/24/2024,2024,Lucknow,246.43,197,16.6,28.4,71.3,6,1.49,146.17,74.91,2.27,21.06,0.36,246.43,Poor
6/25/2024,2024,Delhi,127.17,339.2,100.92,120.91,33.33,90.54,2.43,67.33,106.67,2.15,20.46,2.53,339.2,Very Poor
6/25/2024,2024,Mumbai,244.15,127.76,17.44,114.32,130.96,37.7,2.37,22.61,58.49,2.16,41.01,3.8,244.15,Poor
6/25/2024,2024,Chennai,267.06,32.55,16.68,134.54,74.42,95.7,1.63,92.91,103.33,1.65,38.76,3.91,267.06,Poor
6/25/2024,2024,Kolkata,172.53,284.39,120.54,174.9,147.56,38.75,0.81,92.21,176.41,5,36.75,2.55,284.39,Poor
6/25/2024,2024,Bengaluru,310.98,106.05,67.74,107.2,219.83,46.18,1.93,42.25,27,3.74,31,1.09,310.98,Very Poor
6/25/2024,2024,Hyderabad,92.5,142.92,65.4,189.74,145.9,14.14,4.91,28.64,170.1,6.49,31.65,2.87,491,Severe
6/25/2024,2024,Ahmedabad,273.05,210.13,66.93,197.81,81.56,35.95,2.56,6.62,37.21,6.33,1.31,2.08,273.05,Poor
6/25/2024,2024,Pune,91.77,474.16,145.32,128.79,22.67,45.83,0.8,140.5,10.52,1.73,12.83,3.46,474.16,Severe
6/25/2024,2024,Jaipur,377.33,341.63,127.71,185.21,26.86,76.75,2.25,73.42,45.32,5.55,46.92,3.52,377.33,Very Poor
6/25/2024,2024,Lucknow,140.63,393.03,77.62,48.28,226.97,71.4,2.55,106.38,36.59,7.58,17.14,3.35,393.03,Very Poor
